date,revenue,quantity,category
2021-12-31,16751.0,5,Road Bike
2020-08-01,2708.06,2,Folding Bike
2024-06-19,5845.24,2,Road Bike
2024-08-12,4133.5199999999995,3,Hybrid Bike
2022-12-28,1246.99,1,BMX
2021-05-13,6493.28,4,Mountain Bike
2023-11-28,290.51,1,Mountain Bike
2021-10-17,23616.199999999997,5,Electric Bike
2024-03-29,17195.350000000002,5,Cruiser
2024-06-29,7415.02,2,Cruiser
2020-09-17,1569.4,5,Road Bike
2023-04-05,8310.36,2,Mountain Bike
2021-04-20,17416.96,4,Mountain Bike
2022-12-14,14146.74,3,Road Bike
2023-08-03,2161.99,1,Electric Bike
2023-03-14,1486.5,3,Mountain Bike
2022-10-13,7272.56,4,BMX
2023-06-13,9383.55,5,Hybrid Bike
2020-11-30,6042.88,4,Hybrid Bike
2023-06-03,12540.03,3,Road Bike
2021-02-21,4150.48,4,Road Bike
2020-07-05,8560.24,2,Mountain Bike
2020-01-05,1138.09,1,Electric Bike
2021-08-05,2651.3,1,Folding Bike
2022-01-18,4976.32,4,Mountain Bike
2024-08-18,13759.1,5,Electric Bike
2021-03-19,1686.04,2,Electric Bike
2022-12-30,1940.5500000000002,5,Hybrid Bike
2020-03-25,3891.98,2,Hybrid Bike
2022-08-21,4049.86,1,Cruiser
2022-03-21,3811.7,1,Hybrid Bike
2021-01-01,18791.16,4,Hybrid Bike
2020-11-27,14468.400000000001,3,Cruiser
2020-09-01,9669.82,2,Road Bike
2020-02-05,3523.1,2,Cruiser
2021-10-20,1946.05,1,Electric Bike
2021-03-03,3073.39,1,Hybrid Bike
2021-11-13,13516.26,3,Electric Bike
2022-05-20,2078.68,1,BMX
2022-04-15,9028.32,2,Cruiser
2023-12-21,2848.41,3,BMX
2020-09-02,12923.25,3,Folding Bike
2022-06-22,3599.8,2,Hybrid Bike
2020-11-16,2106.0499999999997,5,Folding Bike
2021-06-16,6681.65,5,Cruiser
2022-03-31,11120.400000000001,3,Electric Bike
2021-02-13,2862.56,1,Mountain Bike
2020-02-21,4665.02,1,Electric Bike
2024-08-09,9708.42,3,Folding Bike
2023-06-16,5802.2,4,Road Bike
2023-05-06,4251.52,4,BMX
2024-01-03,11847.45,3,Hybrid Bike
2020-06-26,13977.66,3,BMX
2021-08-04,9240.150000000001,3,Electric Bike
2024-05-29,2185.14,1,Hybrid Bike
2021-08-22,15152.48,4,Mountain Bike
2020-12-11,12350.34,3,Electric Bike
2023-01-06,1791.84,3,BMX
2022-04-25,7602.86,2,BMX
2023-06-24,1438.24,2,BMX
2023-08-22,5183.1,2,Cruiser
2022-08-11,1843.75,5,Hybrid Bike
2021-11-28,3335.14,1,Cruiser
2023-11-25,2647.42,1,BMX
2024-07-25,10404.0,4,Folding Bike
2024-03-13,700.53,3,Mountain Bike
2022-12-09,15080.44,4,Hybrid Bike
2020-05-19,4852.58,1,Mountain Bike
2020-11-16,4281.31,1,Road Bike
2020-09-24,11683.95,3,Hybrid Bike
2021-11-22,4867.8,4,Cruiser
2024-08-03,2357.1,1,Road Bike
2022-01-09,1708.34,2,Electric Bike
2022-05-22,704.18,1,Cruiser
2024-04-10,1723.67,1,Hybrid Bike
2024-06-11,7048.34,2,Mountain Bike
2023-03-29,563.6,1,Mountain Bike
2020-05-21,5609.25,3,Cruiser
2020-08-15,3318.1,1,Folding Bike
2024-05-07,5929.65,3,Hybrid Bike
2024-05-19,9823.85,5,Road Bike
2024-01-10,11216.4,4,BMX
2021-09-22,20143.3,5,Cruiser
2022-08-15,2718.2400000000002,3,BMX
2022-08-30,12015.64,4,Road Bike
2023-01-22,1996.46,1,Cruiser
2020-03-30,20524.699999999997,5,Hybrid Bike
2024-07-16,18446.44,4,Hybrid Bike
2021-02-03,10384.05,3,Electric Bike
2024-06-19,3870.28,1,Electric Bike
2024-04-08,2601.3,1,Folding Bike
2020-04-24,9982.14,2,Road Bike
2020-10-17,10972.550000000001,5,Folding Bike
2021-09-21,7836.15,5,BMX
2021-11-07,749.78,2,Electric Bike
2023-04-30,10760.7,3,Folding Bike
2020-02-11,817.75,1,BMX
2020-04-01,3896.5,2,BMX
2021-11-18,20676.65,5,BMX
2023-09-19,2636.72,4,BMX
2024-03-10,5344.9,5,Cruiser
2021-07-31,2461.8,3,Electric Bike
2020-03-08,8997.72,3,Folding Bike
2022-11-01,3431.34,1,Cruiser
2023-04-14,3444.9,1,Hybrid Bike
2024-07-29,5097.36,3,Road Bike
2022-02-21,9960.15,5,Hybrid Bike
2020-06-20,12193.599999999999,5,Cruiser
2020-12-08,1643.4,4,Electric Bike
2021-01-03,17447.550000000003,5,Cruiser
2021-12-28,2074.51,1,Hybrid Bike
2020-03-30,1606.3,2,Cruiser
2022-12-08,13610.6,4,BMX
2022-06-30,11559.96,4,Electric Bike
2022-04-14,2851.28,4,Hybrid Bike
2023-04-21,15176.65,5,Electric Bike
2021-03-24,523.1,2,Electric Bike
2020-01-11,7477.36,4,Road Bike
2023-05-10,11658.68,4,Hybrid Bike
2023-10-06,16172.05,5,Folding Bike
2023-09-06,3088.7,1,Electric Bike
2024-01-16,5429.43,3,Hybrid Bike
2021-08-06,8811.72,2,Road Bike
2023-10-02,2485.52,2,Mountain Bike
2023-12-16,4642.86,3,Road Bike
2024-06-17,12054.69,3,Electric Bike
2020-08-06,17822.0,5,Cruiser
2021-02-11,14347.550000000001,5,BMX
2024-06-16,7990.28,4,Electric Bike
2021-03-24,17073.52,4,BMX
2022-11-11,11740.96,4,Electric Bike
2022-02-15,3485.3500000000004,5,Folding Bike
2023-10-07,4483.32,1,BMX
2023-04-23,20208.65,5,Cruiser
2021-06-13,9508.95,3,Mountain Bike
2024-09-06,4599.69,1,Electric Bike
2024-06-12,13249.68,3,Cruiser
2021-09-17,10438.23,3,BMX
2022-02-28,8894.92,2,Road Bike
2023-11-19,6732.92,2,Hybrid Bike
2022-09-12,4474.799999999999,3,BMX
2022-08-30,6412.88,4,Electric Bike
2022-05-21,17846.05,5,Cruiser
2021-10-22,6925.76,2,Cruiser
2024-08-15,1010.86,1,Cruiser
2020-07-25,11216.0,5,Mountain Bike
2020-11-28,605.98,2,Folding Bike
2021-03-21,18759.8,4,Folding Bike
2022-08-05,19397.2,5,Hybrid Bike
2021-05-09,1953.18,2,BMX
2020-02-12,10072.3,5,Mountain Bike
2022-12-16,3921.84,4,BMX
2022-06-08,1165.76,2,Folding Bike
2023-07-15,1640.72,1,Electric Bike
2020-06-24,8697.85,5,Folding Bike
2024-09-16,4769.56,2,Mountain Bike
2024-02-20,3879.66,2,Electric Bike
2023-09-02,3010.5,2,Hybrid Bike
2021-01-06,3247.2,1,Electric Bike
2022-04-18,933.88,1,Electric Bike
2021-06-23,24475.5,5,Folding Bike
2023-03-18,5289.16,2,Road Bike
2024-09-10,8549.68,2,Road Bike
2021-04-02,2554.8,3,Road Bike
2020-05-17,5112.66,3,BMX
2022-12-04,8245.53,3,Hybrid Bike
2022-11-06,20949.25,5,BMX
2020-01-20,2011.79,1,Mountain Bike
2021-03-15,20740.5,5,Hybrid Bike
2023-01-13,13186.560000000001,3,Hybrid Bike
2020-01-07,2467.34,2,Hybrid Bike
2022-07-29,15052.48,4,Hybrid Bike
2020-02-15,1715.56,2,BMX
2024-02-23,9707.7,2,Cruiser
2021-08-15,1308.56,2,Mountain Bike
2024-05-19,1177.75,1,BMX
2020-10-25,13800.45,5,Electric Bike
2022-09-14,3584.57,1,Hybrid Bike
2020-08-16,623.77,1,Road Bike
2021-10-11,7471.96,4,Road Bike
2022-02-06,13971.08,4,Cruiser
2022-09-12,2324.77,1,Hybrid Bike
2022-07-13,2435.59,1,Folding Bike
2022-06-15,9179.039999999999,3,Road Bike
2023-12-18,8718.74,2,Folding Bike
2021-03-17,22651.399999999998,5,Road Bike
2021-05-15,4769.58,2,Folding Bike
2024-07-10,3529.87,1,Road Bike
2022-02-10,2353.07,1,Mountain Bike
2022-09-28,6201.35,5,Mountain Bike
2021-01-17,4498.36,1,BMX
2021-12-02,13115.34,3,Folding Bike
2020-09-26,6762.900000000001,3,Hybrid Bike
2021-08-09,16629.55,5,Mountain Bike
2021-02-05,9161.04,4,Mountain Bike
2023-11-23,2446.38,2,Cruiser
2021-03-02,9527.82,3,Road Bike
2024-08-04,23340.949999999997,5,BMX
2024-03-14,13661.76,3,Electric Bike
2022-11-29,18012.32,4,BMX
2021-10-06,10207.98,3,Cruiser
2023-01-09,4316.1,3,Cruiser
2023-10-16,10823.849999999999,3,Road Bike
2021-07-21,10065.15,5,Cruiser
2020-01-29,14025.48,4,Road Bike
2022-04-24,14104.47,3,Road Bike
2020-12-03,16428.52,4,Hybrid Bike
2024-04-28,7251.28,2,Road Bike
2024-05-26,3406.12,4,Road Bike
2020-08-20,18853.16,4,Hybrid Bike
2020-10-24,5314.36,2,Mountain Bike
2020-01-07,1519.02,1,Cruiser
2020-08-31,16724.2,5,Mountain Bike
2023-09-28,9871.64,2,Cruiser
2024-06-17,10207.53,3,Hybrid Bike
2021-12-16,15654.2,4,Road Bike
2022-07-20,4974.36,2,Folding Bike
2023-09-10,11769.4,4,Mountain Bike
2024-02-27,23194.6,5,Folding Bike
2023-03-29,3868.0,4,Electric Bike
2024-08-30,19531.05,5,Electric Bike
2024-07-09,6747.539999999999,3,Folding Bike
2024-03-05,938.76,1,Mountain Bike
2021-10-05,3495.72,2,Road Bike
2021-02-10,7850.6,2,Road Bike
2021-09-12,2414.42,1,Cruiser
2023-05-09,3203.24,2,Mountain Bike
2023-09-20,10777.619999999999,3,Electric Bike
2021-08-31,15992.28,4,Folding Bike
2022-10-10,5301.09,3,Mountain Bike
2021-01-22,10998.25,5,Road Bike
2023-02-25,1270.96,2,Mountain Bike
2022-10-04,5873.43,3,Road Bike
2023-03-12,4571.88,2,Road Bike
2023-10-25,465.75,1,Hybrid Bike
2023-12-06,824.64,1,Road Bike
2023-08-10,4974.6,3,Mountain Bike
2023-01-20,4082.1,5,Cruiser
2020-06-12,3891.16,4,BMX
2023-11-09,2661.69,3,Road Bike
2020-01-21,6698.92,4,Mountain Bike
2021-09-10,4035.66,1,Folding Bike
2024-07-27,16841.4,4,Folding Bike
2022-08-13,3357.82,1,Folding Bike
2024-05-02,8594.82,2,Electric Bike
2020-12-21,3648.42,2,Mountain Bike
2021-11-28,1425.88,4,Folding Bike
2022-07-01,3975.8999999999996,5,BMX
2020-10-11,7316.16,2,Folding Bike
2024-03-30,2082.52,2,Folding Bike
2022-03-18,1277.85,5,Road Bike
2021-01-12,9896.35,5,BMX
2024-02-07,3406.34,1,Folding Bike
2021-05-13,7866.48,4,Folding Bike
2023-10-13,19611.4,4,BMX
2022-09-08,5999.22,3,Hybrid Bike
2020-06-12,8793.5,5,Hybrid Bike
2021-08-16,14031.39,3,Mountain Bike
2022-06-24,7518.900000000001,3,Road Bike
2021-07-09,7838.74,2,Cruiser
2021-09-08,1777.17,1,Cruiser
2022-12-21,481.88,2,Mountain Bike
2023-07-26,5295.68,4,Folding Bike
2024-07-14,14457.300000000001,3,Road Bike
2021-03-11,10417.04,4,Electric Bike
2023-02-21,12929.82,3,Mountain Bike
2020-09-18,8460.1,2,Electric Bike
2022-04-12,21330.35,5,Cruiser
2024-01-31,3325.48,2,Road Bike
2022-08-27,4864.52,4,Folding Bike
2023-11-08,3880.19,1,Hybrid Bike
2022-08-16,11279.84,4,Folding Bike
2023-07-10,16949.88,4,Mountain Bike
2022-12-15,4056.3900000000003,3,Folding Bike
2022-03-19,24944.45,5,BMX
2024-05-16,14160.420000000002,3,Road Bike
2021-01-15,23564.949999999997,5,Hybrid Bike
2022-07-07,7055.52,4,Road Bike
2022-07-14,10951.68,3,BMX
2020-10-14,4833.76,4,Mountain Bike
2024-02-22,6493.89,3,BMX
2024-06-03,2064.48,2,Mountain Bike
2021-06-21,11751.68,4,Electric Bike
2022-02-04,18796.2,4,BMX
2022-11-26,1437.23,1,Folding Bike
2022-06-21,5402.98,2,BMX
2023-04-23,12628.800000000001,5,Cruiser
2024-05-15,13413.99,3,Electric Bike
2020-03-18,11908.92,3,Cruiser
2022-05-23,2112.94,1,Hybrid Bike
2024-03-11,12721.32,4,BMX
2021-02-03,6857.0,4,Electric Bike
2023-05-13,1568.96,4,Cruiser
2022-05-21,17660.15,5,Folding Bike
2023-04-17,7510.08,3,Road Bike
2024-05-22,511.57,1,Hybrid Bike
2022-02-19,2754.24,4,Folding Bike
2024-01-05,22198.850000000002,5,Electric Bike
2020-06-07,5282.34,3,Cruiser
2020-05-03,3401.85,1,BMX
2023-06-28,4252.25,5,Road Bike
2023-07-11,20810.8,5,Road Bike
2021-08-18,6902.72,2,Mountain Bike
2021-09-25,4492.92,3,Cruiser
2021-08-06,11307.24,3,BMX
2024-01-08,5244.46,2,Folding Bike
2020-01-19,14303.189999999999,3,Electric Bike
2024-06-16,2346.48,1,Cruiser
2022-04-22,1922.0,4,Road Bike
2023-01-09,4701.75,1,Cruiser
2022-08-04,2122.8,1,Folding Bike
2023-06-22,3774.6000000000004,3,Electric Bike
2023-05-12,2070.09,1,Electric Bike
2024-06-24,2612.16,3,Folding Bike
2024-03-16,13934.97,3,Road Bike
2022-06-23,2651.95,1,BMX
2023-05-14,379.8,1,Mountain Bike
2021-02-02,3395.5199999999995,3,Folding Bike
2021-12-14,12292.449999999999,5,Cruiser
2021-09-02,4437.84,2,Electric Bike
2022-12-26,893.8499999999999,3,Electric Bike
2020-03-11,1041.96,4,Folding Bike
2023-06-16,200.15,1,Electric Bike
2021-05-05,9838.16,4,Hybrid Bike
2022-07-02,3874.47,1,Road Bike
2023-01-14,5869.28,4,Mountain Bike
2020-03-07,13223.72,4,Road Bike
2024-05-06,1194.69,3,Mountain Bike
2020-11-08,19316.300000000003,5,BMX
2022-07-22,2845.1499999999996,5,Electric Bike
2021-08-21,21344.45,5,Road Bike
2022-09-26,14617.64,4,Hybrid Bike
2022-08-07,19540.52,4,Road Bike
2021-11-12,21834.55,5,Cruiser
2021-10-06,18102.149999999998,5,Folding Bike
2022-11-21,8173.24,2,Road Bike
2021-05-12,18786.72,4,BMX
2023-03-24,14375.04,3,Hybrid Bike
2020-10-02,815.28,3,Road Bike
2024-01-23,18310.0,5,Folding Bike
2022-11-27,7935.0,2,Electric Bike
2024-08-02,9083.46,2,Electric Bike
2022-07-09,18780.96,4,BMX
2024-04-15,1192.63,1,BMX
2021-04-10,9746.2,2,Folding Bike
2021-08-06,934.36,1,Hybrid Bike
2022-07-18,7027.08,2,Electric Bike
2024-09-14,1325.79,1,BMX
2020-02-27,2926.56,2,Folding Bike
2023-09-13,1978.43,1,BMX
2024-04-03,4728.51,1,BMX
2024-06-26,15767.68,4,Cruiser
2020-08-14,685.46,2,Cruiser
2020-05-24,3770.7,1,Road Bike
2021-04-18,14758.36,4,Road Bike
2024-07-31,18259.5,5,Hybrid Bike
2022-09-10,9799.74,3,Cruiser
2021-04-17,12989.32,4,Electric Bike
2022-05-14,9490.66,2,Hybrid Bike
2022-03-02,9984.85,5,Electric Bike
2023-06-28,2088.48,2,Mountain Bike
2023-01-01,1509.38,2,Mountain Bike
2023-08-14,20381.85,5,Cruiser
2021-05-10,14267.12,4,BMX
2024-06-06,4835.18,2,Electric Bike
2022-08-13,6893.08,4,Cruiser
2021-10-12,3951.56,1,Folding Bike
2020-07-12,3708.16,4,Mountain Bike
2020-12-08,9657.16,2,Mountain Bike
2022-10-16,2313.48,1,Mountain Bike
2021-06-24,7485.94,2,Hybrid Bike
2020-05-02,19843.52,4,Cruiser
2022-12-06,10372.68,3,Road Bike
2021-07-17,19663.96,4,Folding Bike
2020-08-26,2489.65,5,Folding Bike
2024-03-03,13967.849999999999,3,Electric Bike
2024-01-27,4672.25,1,Hybrid Bike
2024-04-24,946.08,3,Road Bike
2023-12-09,9091.710000000001,3,Mountain Bike
2021-02-19,8443.5,2,BMX
2023-11-26,6306.8,4,Hybrid Bike
2022-06-09,1506.31,1,Road Bike
2020-12-08,9864.16,2,Hybrid Bike
2024-01-25,20737.95,5,Mountain Bike
2023-09-29,22414.4,5,Cruiser
2022-10-28,6616.68,3,Electric Bike
2022-08-16,17169.28,4,Folding Bike
2021-09-26,18479.5,5,Mountain Bike
2021-07-30,8850.7,5,Mountain Bike
2021-05-04,3955.4,1,Cruiser
2020-08-26,476.22,2,Hybrid Bike
2022-10-16,1735.14,1,Electric Bike
2020-08-02,6459.7,2,Folding Bike
2021-09-02,5415.03,3,Electric Bike
2022-01-20,8080.86,2,Cruiser
2023-04-20,1636.29,1,Road Bike
2020-05-02,918.4,1,Road Bike
2024-01-01,6659.0,2,Hybrid Bike
2022-12-08,4867.04,1,Road Bike
2021-04-27,13256.16,3,Hybrid Bike
2021-05-07,5247.7,5,BMX
2022-03-15,9228.22,2,BMX
2024-05-22,3276.74,2,Hybrid Bike
2024-01-10,5355.4800000000005,3,Road Bike
2020-12-03,19710.52,4,Cruiser
2020-07-19,12226.800000000001,5,Road Bike
2024-07-18,329.56,1,Electric Bike
2021-12-29,1453.23,3,Road Bike
2024-04-01,2679.52,4,Road Bike
2021-09-21,12041.76,4,Folding Bike
2024-08-30,18628.52,4,Road Bike
2021-03-30,14304.32,4,Road Bike
2024-09-18,21621.95,5,Cruiser
2022-05-27,12048.36,4,Cruiser
2020-04-30,4561.74,2,Road Bike
2023-08-04,2545.58,1,Cruiser
2021-10-09,15782.05,5,Hybrid Bike
2021-10-18,408.79,1,Electric Bike
2022-05-14,2429.91,3,Cruiser
2023-05-17,24742.449999999997,5,Cruiser
2022-08-18,16015.050000000001,5,Folding Bike
2024-09-06,2356.2,2,Cruiser
2020-01-03,5808.06,2,Road Bike
2020-07-02,6178.96,2,Folding Bike
2022-03-03,5563.17,3,BMX
2024-03-27,13588.23,3,Road Bike
2020-06-22,9720.51,3,Mountain Bike
2024-07-24,13663.95,5,Folding Bike
2021-10-11,1236.68,4,BMX
2020-11-19,15973.4,4,Cruiser
2021-02-20,4508.56,2,Hybrid Bike
2021-04-13,975.99,1,Folding Bike
2022-05-30,7873.74,3,Road Bike
2022-01-17,4164.049999999999,5,Folding Bike
2023-06-04,3986.92,2,Electric Bike
2021-03-14,1051.94,2,Folding Bike
2024-09-16,4378.96,1,Cruiser
2022-10-29,3034.12,2,Folding Bike
2023-04-23,1101.57,1,Electric Bike
2023-12-12,4561.98,1,BMX
2024-09-18,18216.28,4,Mountain Bike
2021-01-06,14921.43,3,Mountain Bike
2021-06-02,4017.05,1,Electric Bike
2023-05-07,2562.36,1,Road Bike
2020-10-10,2620.6,1,Hybrid Bike
2021-06-07,24652.649999999998,5,BMX
2024-08-26,1944.04,1,Cruiser
2022-07-12,1372.28,2,BMX
2022-07-27,3711.0,5,Mountain Bike
2021-11-04,10747.23,3,BMX
2020-11-25,8516.039999999999,3,Hybrid Bike
2022-12-01,1357.47,1,Folding Bike
2020-11-06,14339.72,4,Mountain Bike
2023-02-04,2955.88,2,Folding Bike
2021-11-06,4282.12,2,BMX
2023-09-28,8708.8,4,BMX
2024-01-04,5507.49,3,Folding Bike
2023-12-11,3391.01,1,Mountain Bike
2022-09-01,4117.46,1,BMX
2022-05-05,5717.34,2,Hybrid Bike
2024-01-18,11289.960000000001,3,Electric Bike
2021-01-25,8519.65,5,Folding Bike
2021-12-04,4949.64,1,Mountain Bike
2022-03-10,7057.4,2,Mountain Bike
2021-03-16,4616.16,4,Hybrid Bike
2020-07-22,21287.600000000002,5,BMX
2021-08-08,7426.94,2,Hybrid Bike
2020-10-20,7773.56,4,Road Bike
2022-11-20,7175.75,5,Folding Bike
2023-12-16,7198.44,2,Hybrid Bike
2022-09-20,7720.88,2,Cruiser
2023-09-29,1912.47,3,Mountain Bike
2021-10-17,4554.9,3,Hybrid Bike
2021-10-13,14090.04,4,Hybrid Bike
2021-07-29,21220.75,5,Cruiser
2020-05-04,6394.5,2,Mountain Bike
2020-04-19,18453.76,4,Road Bike
2024-02-18,3185.44,1,Hybrid Bike
2024-07-09,9406.0,2,Mountain Bike
2022-11-06,10872.81,3,BMX
2022-04-16,7238.28,4,Mountain Bike
2022-05-09,249.43,1,Road Bike
2022-04-27,5171.88,3,BMX
2022-05-12,11688.8,4,Hybrid Bike
2024-09-08,1237.32,3,Folding Bike
2021-03-17,8858.16,3,BMX
2023-09-05,9142.83,3,Road Bike
2023-11-25,1638.44,4,Hybrid Bike
2022-04-11,2865.81,3,Road Bike
2023-01-22,8836.6,4,BMX
2021-07-19,7158.76,4,Road Bike
2024-07-31,13007.650000000001,5,Mountain Bike
2023-10-14,11820.72,4,Folding Bike
2023-01-11,21444.75,5,Electric Bike
2023-05-27,3544.15,5,Road Bike
2021-06-01,9252.119999999999,3,BMX
2024-08-02,940.38,1,Cruiser
2024-09-16,13334.68,4,Mountain Bike
2020-09-23,5339.82,3,Electric Bike
2024-04-05,11825.9,5,Hybrid Bike
2024-08-16,12447.95,5,Road Bike
2021-12-02,5537.6,5,Hybrid Bike
2021-05-04,2647.05,1,Folding Bike
2023-03-21,283.28,1,Mountain Bike
2023-03-24,14985.51,3,Folding Bike
2023-02-03,22203.1,5,Cruiser
2020-08-25,2526.43,1,Cruiser
2023-01-29,3441.27,1,Electric Bike
2022-03-19,8290.94,2,Electric Bike
2021-01-21,3516.56,2,Cruiser
2023-10-20,14374.0,5,Electric Bike
2023-04-17,24485.4,5,Cruiser
2022-12-27,4765.15,1,Hybrid Bike
2023-11-17,16382.72,4,Electric Bike
2023-08-29,6379.08,2,Mountain Bike
2022-09-07,3344.65,1,Hybrid Bike
2021-08-06,6837.75,5,BMX
2024-03-18,6170.58,2,Road Bike
2020-07-17,13926.56,4,Folding Bike
2024-02-29,10875.09,3,Cruiser
2020-09-12,3725.75,5,BMX
2024-02-01,3801.12,1,BMX
2020-03-10,7339.68,4,Road Bike
2021-10-12,14915.72,4,Folding Bike
2021-04-23,4465.67,1,Mountain Bike
2020-03-08,2430.8999999999996,3,Road Bike
2022-05-05,14585.92,4,Electric Bike
2024-01-26,15267.6,4,Folding Bike
2024-01-19,860.79,1,BMX
2024-04-09,9374.6,5,Folding Bike
2021-04-17,11349.52,4,Road Bike
2020-03-17,2098.08,4,Hybrid Bike
2023-12-09,19926.04,4,Electric Bike
2023-06-24,3598.41,1,Folding Bike
2020-01-05,1919.7599999999998,3,BMX
2021-02-25,5507.34,3,Folding Bike
2021-09-18,17698.76,4,Electric Bike
2024-02-05,7776.08,2,Electric Bike
2023-01-29,8456.08,4,Mountain Bike
2023-06-03,10893.55,5,Electric Bike
2020-01-20,14971.170000000002,3,Hybrid Bike
2020-03-10,13658.6,4,Hybrid Bike
2023-01-31,19675.0,5,Folding Bike
2024-01-22,7832.1,2,Electric Bike
2024-06-02,985.62,1,Cruiser
2020-03-17,3820.7999999999997,3,Road Bike
2020-10-20,2111.59,1,BMX
2022-06-21,6249.12,3,Hybrid Bike
2021-10-18,6327.09,3,BMX
2020-12-12,4722.36,2,BMX
2023-04-02,740.58,1,Hybrid Bike
2022-04-08,21836.350000000002,5,Mountain Bike
2021-05-31,23015.6,5,Hybrid Bike
2023-02-26,1226.4,4,Mountain Bike
2022-06-22,7255.8,4,Road Bike
2023-08-02,9262.83,3,Hybrid Bike
2022-08-03,8764.42,2,Hybrid Bike
2021-09-25,7401.18,2,Mountain Bike
2023-07-07,1619.83,1,Mountain Bike
2024-05-06,11091.6,5,Mountain Bike
2021-09-30,4855.07,1,Mountain Bike
2020-11-04,4999.58,1,BMX
2022-10-04,674.03,1,Road Bike
2023-12-22,2438.45,1,Electric Bike
2022-12-31,1030.16,2,BMX
2024-07-17,8106.9,2,Hybrid Bike
2024-08-13,2340.12,2,Electric Bike
2024-02-25,10989.33,3,Cruiser
2022-08-03,5854.86,2,Folding Bike
2022-11-28,8205.81,3,Cruiser
2022-02-13,4850.52,4,Road Bike
2021-04-24,8488.9,5,Hybrid Bike
2023-09-10,1794.7,5,Cruiser
2023-07-11,6899.76,2,BMX
2022-09-11,12398.88,4,Electric Bike
2023-07-22,19563.76,4,Road Bike
2024-04-06,3077.88,1,Mountain Bike
2023-02-22,17324.0,5,Cruiser
2024-05-14,5446.62,3,Cruiser
2024-05-18,2134.52,4,Electric Bike
2022-07-22,10542.24,3,BMX
2022-11-16,5005.9,5,BMX
2021-03-29,15192.05,5,Electric Bike
2022-10-14,1149.3000000000002,5,Folding Bike
2020-06-17,9508.76,4,Hybrid Bike
2022-12-23,6478.56,2,Cruiser
2024-05-05,13012.28,4,BMX
2021-03-03,24712.9,5,Cruiser
2024-06-10,7381.32,2,BMX
2022-02-28,1097.45,5,BMX
2021-01-06,14511.900000000001,3,Cruiser
2021-05-28,8780.8,4,Cruiser
2020-05-28,7461.3,5,Hybrid Bike
2021-04-18,4935.3,1,Cruiser
2022-07-26,3072.12,4,Folding Bike
2022-10-17,265.03,1,Cruiser
2021-04-28,6219.88,2,Folding Bike
2022-12-10,17882.56,4,Cruiser
2021-09-04,8647.76,4,Hybrid Bike
2024-09-21,8857.54,2,Electric Bike
2020-07-20,1071.6,5,Road Bike
2021-02-03,18149.55,5,Road Bike
2020-11-21,24865.75,5,Cruiser
2021-05-30,14755.26,3,Folding Bike
2023-08-24,1314.92,4,Folding Bike
2020-01-17,1056.78,2,Mountain Bike
2022-07-26,6537.799999999999,5,Electric Bike
2022-06-17,11332.23,3,BMX
2023-11-20,8417.28,4,BMX
2024-04-18,4711.48,1,Cruiser
2023-08-10,4265.18,2,Mountain Bike
2024-04-22,10096.2,4,Hybrid Bike
2023-11-24,14840.130000000001,3,Electric Bike
2024-01-12,16830.1,5,Road Bike
2020-10-14,1061.72,4,Mountain Bike
2024-04-10,15020.0,5,Cruiser
2022-04-18,1798.1,1,Hybrid Bike
2023-10-16,14822.96,4,BMX
2021-01-02,2027.13,3,Cruiser
2022-10-16,9802.52,2,Hybrid Bike
2021-03-23,9442.41,3,Cruiser
2020-08-17,4225.68,1,Mountain Bike
2022-10-20,24169.35,5,Mountain Bike
2023-09-07,14496.99,3,Folding Bike
2022-02-06,874.44,1,Cruiser
2020-04-29,1587.64,2,Cruiser
2023-02-10,23333.25,5,BMX
2022-05-26,9762.119999999999,3,Electric Bike
2023-02-08,3415.75,5,Electric Bike
2021-04-24,2719.44,2,Folding Bike
2023-05-13,2881.69,1,Mountain Bike
2023-06-24,5605.66,2,Cruiser
2022-06-09,1616.04,4,Folding Bike
2021-09-06,4357.68,1,Electric Bike
2020-02-17,6497.96,2,Folding Bike
2020-07-09,2017.44,2,Mountain Bike
2024-02-18,2399.84,1,Folding Bike
2022-12-27,3642.3,5,Mountain Bike
2021-10-20,4539.96,3,Road Bike
2024-09-22,6280.8,2,BMX
2021-11-11,3693.4,2,Folding Bike
2021-03-29,3208.5,5,Cruiser
2021-03-19,2787.66,3,Mountain Bike
2023-01-20,3672.92,2,BMX
2023-08-21,19596.88,4,Road Bike
2022-07-27,4363.28,4,Electric Bike
2024-04-29,8093.549999999999,3,Hybrid Bike
2021-11-18,1769.81,1,Mountain Bike
2022-08-03,4518.0599999999995,3,Hybrid Bike
2024-04-27,11829.69,3,Road Bike
2020-08-08,424.66,2,Mountain Bike
2020-11-16,16226.099999999999,5,Road Bike
2023-11-01,11477.76,3,Folding Bike
2023-10-04,810.8,4,Road Bike
2023-07-29,4203.42,3,Electric Bike
2024-02-24,7871.099999999999,3,Hybrid Bike
2024-03-04,8122.6,4,BMX
2020-03-08,2950.66,1,Hybrid Bike
2022-05-20,3147.66,2,Road Bike
2021-09-02,11958.72,4,Road Bike
2023-01-17,14212.11,3,Folding Bike
2023-09-19,4726.9,5,Road Bike
2024-01-23,3390.87,1,Electric Bike
2022-01-26,17590.2,4,Mountain Bike
2021-04-04,832.82,2,Folding Bike
2021-06-19,10629.0,5,Cruiser
2021-03-06,9838.74,3,Folding Bike
